2024-11-25 at 02:39 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 02:39 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 02:39 | INFO | Поиск Post с ID: 1
2024-11-25 at 02:39 | INFO | Запись с ID 1 найдена.
2024-11-25 at 02:39 | INFO | Удаление записи Post по фильтрам: {'id': 1}
2024-11-25 at 02:39 | INFO | Запись Post успешно удалена.
2024-11-25 at 02:39 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 02:39 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 02:42 | INFO | Поиск Post с ID: 2
2024-11-25 at 02:42 | INFO | Запись с ID 2 найдена.
2024-11-25 at 02:42 | INFO | Удаление записи Post по фильтрам: {'id': 2}
2024-11-25 at 02:42 | INFO | Запись Post успешно удалена.
2024-11-25 at 02:42 | INFO | Поиск Post с ID: 3
2024-11-25 at 02:42 | INFO | Запись с ID 3 найдена.
2024-11-25 at 02:42 | INFO | Удаление записи Post по фильтрам: {'id': 3}
2024-11-25 at 02:42 | INFO | Запись Post успешно удалена.
2024-11-25 at 02:44 | INFO | Бот остановлен
2024-11-25 at 02:44 | INFO | Бот успешно запущен.
2024-11-25 at 02:45 | INFO | Поиск Post с ID: 3
2024-11-25 at 02:45 | INFO | Запись с ID 3 найдена.
2024-11-25 at 02:45 | INFO | Удаление записи Post по фильтрам: {'id': 3}
2024-11-25 at 02:45 | INFO | Запись Post успешно удалена.
2024-11-25 at 02:45 | INFO | Поиск Post с ID: 2
2024-11-25 at 02:45 | INFO | Запись с ID 2 найдена.
2024-11-25 at 02:45 | INFO | Удаление записи Post по фильтрам: {'id': 2}
2024-11-25 at 02:45 | INFO | Запись Post успешно удалена.
2024-11-25 at 02:45 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 02:45 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 02:46 | INFO | Добавление записи Post с параметрами: {'user_id': 805550691, 'post_id': '2', 'title': 'хуй', 'structure': 'пизда, масло', 'receipt': 'вставить', 'image': None}
2024-11-25 at 02:47 | INFO | Добавление записи Post с параметрами: {'user_id': 805550691, 'post_id': '2', 'title': 'хуй', 'structure': 'пизда, масло', 'receipt': 'вставить', 'image': 'AgACAgIAAxkBAAIEJmdDuuyGZxR74Pnba_xbl2hVCNuAAAIM6DEbKUkhSixgWgqdXRipAQADAgADeAADNgQ'}
2024-11-25 at 02:48 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 02:48 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 02:48 | INFO | Бот остановлен
2024-11-25 at 02:48 | INFO | Бот успешно запущен.
2024-11-25 at 02:48 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 02:48 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 02:49 | INFO | Добавление записи Post с параметрами: {'user_id': 805550691, 'title': 'оп', 'structure': None, 'receipt': 'аап', 'image': None}
2024-11-25 at 02:49 | ERROR | Ошибка при добавлении записи: (sqlalchemy.dialects.postgresql.asyncpg.IntegrityError) <class 'asyncpg.exceptions.NotNullViolationError'>: null value in column "structure" of relation "posts" violates not-null constraint
DETAIL:  Failing row contains (4, 805550691, null, аап, null, 2024-11-24 23:49:16.821998, 2024-11-24 23:49:16.821998, оп).
[SQL: INSERT INTO posts (user_id, title, structure, receipt, image) VALUES ($1::INTEGER, $2::VARCHAR, $3::VARCHAR, $4::VARCHAR, $5::VARCHAR) RETURNING posts.id, posts.created_at, posts.updated_at]
[parameters: (805550691, 'оп', None, 'аап', None)]
(Background on this error at: https://sqlalche.me/e/20/gkpj)
2024-11-25 at 02:52 | INFO | Бот остановлен
2024-11-25 at 02:52 | INFO | Бот успешно запущен.
2024-11-25 at 02:52 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 02:52 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 02:52 | INFO | Добавление записи Post с параметрами: {'user_id': 805550691, 'title': 'мы', 'structure': 'кккаппв', 'receipt': 'крррна', 'image': None}
2024-11-25 at 02:52 | INFO | Запись Post успешно добавлена.
2024-11-25 at 02:54 | INFO | Бот остановлен
2024-11-25 at 02:54 | INFO | Бот успешно запущен.
2024-11-25 at 02:54 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 02:54 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 02:56 | INFO | Добавление записи Post с параметрами: {'user_id': 805550691, 'title': 'клалплп', 'structure': 'каллплпьп', 'receipt': 'уаплпла', 'image': None}
2024-11-25 at 02:56 | INFO | Запись Post успешно добавлена.
2024-11-25 at 02:56 | INFO | Поиск Post с ID: 2
2024-11-25 at 02:56 | INFO | Запись с ID 2 не найдена.
2024-11-25 at 02:57 | INFO | Поиск Post с ID: 5
2024-11-25 at 02:57 | INFO | Запись с ID 5 найдена.
2024-11-25 at 02:57 | INFO | Удаление записи Post по фильтрам: {'id': 5}
2024-11-25 at 02:57 | INFO | Запись Post успешно удалена.
2024-11-25 at 02:57 | INFO | Поиск Post с ID: 6
2024-11-25 at 02:57 | INFO | Запись с ID 6 найдена.
2024-11-25 at 02:57 | INFO | Удаление записи Post по фильтрам: {'id': 6}
2024-11-25 at 02:57 | INFO | Запись Post успешно удалена.
2024-11-25 at 02:57 | INFO | Поиск Post с ID: 1
2024-11-25 at 02:57 | INFO | Запись с ID 1 найдена.
2024-11-25 at 02:57 | INFO | Удаление записи Post по фильтрам: {'id': 1}
2024-11-25 at 02:57 | INFO | Запись Post успешно удалена.
2024-11-25 at 03:03 | INFO | Бот остановлен
2024-11-25 at 03:03 | INFO | Бот успешно запущен.
2024-11-25 at 03:03 | INFO | Добавление записи Post с параметрами: {'user_id': 805550691, 'title': 'рк', 'structure': 'коопплп', 'receipt': 'клплплмлп', 'image': 'AgACAgIAAxkBAAID2WdDsf2gnn8i18EcUoD2aDo1vDfRAAIH6DEbKUkhSibgm5rG2RbMAQADAgADdwADNgQ'}
2024-11-25 at 03:03 | INFO | Запись Post успешно добавлена.
2024-11-25 at 03:06 | INFO | Бот остановлен
2024-11-25 at 03:06 | INFO | Бот успешно запущен.
2024-11-25 at 03:06 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:06 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:07 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:07 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:10 | INFO | Бот остановлен
2024-11-25 at 03:10 | INFO | Бот успешно запущен.
2024-11-25 at 03:10 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:10 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:10 | INFO | Бот остановлен
2024-11-25 at 03:10 | INFO | Бот успешно запущен.
2024-11-25 at 03:11 | INFO | Бот остановлен
2024-11-25 at 03:11 | INFO | Бот успешно запущен.
2024-11-25 at 03:11 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:11 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:12 | INFO | Бот остановлен
2024-11-25 at 03:12 | INFO | Бот успешно запущен.
2024-11-25 at 03:12 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:12 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:13 | INFO | Бот остановлен
2024-11-25 at 03:13 | INFO | Бот успешно запущен.
2024-11-25 at 03:13 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:13 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:13 | INFO | Бот остановлен
2024-11-25 at 03:13 | INFO | Бот успешно запущен.
2024-11-25 at 03:13 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:13 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:17 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:17 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:17 | INFO | Бот остановлен
2024-11-25 at 03:17 | INFO | Бот успешно запущен.
2024-11-25 at 03:17 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:17 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:18 | INFO | Бот остановлен
2024-11-25 at 03:18 | INFO | Бот успешно запущен.
2024-11-25 at 03:18 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:18 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:19 | INFO | Бот остановлен
2024-11-25 at 03:19 | INFO | Бот успешно запущен.
2024-11-25 at 03:19 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:19 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:21 | INFO | Бот остановлен
2024-11-25 at 03:21 | INFO | Бот успешно запущен.
2024-11-25 at 03:21 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:21 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:21 | INFO | Бот остановлен
2024-11-25 at 03:21 | INFO | Бот успешно запущен.
2024-11-25 at 03:21 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:21 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:23 | INFO | Бот остановлен
2024-11-25 at 03:23 | INFO | Бот успешно запущен.
2024-11-25 at 03:23 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:23 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:23 | INFO | Бот остановлен
2024-11-25 at 03:23 | INFO | Бот успешно запущен.
2024-11-25 at 03:23 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:23 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:24 | INFO | Бот остановлен
2024-11-25 at 03:24 | INFO | Бот успешно запущен.
2024-11-25 at 03:24 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:24 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:27 | INFO | Бот остановлен
2024-11-25 at 03:27 | INFO | Бот успешно запущен.
2024-11-25 at 03:28 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:28 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:29 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:29 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:29 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:29 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:29 | INFO | Бот остановлен
2024-11-25 at 03:29 | INFO | Бот успешно запущен.
2024-11-25 at 03:29 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:29 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:30 | INFO | Добавление записи Post с параметрами: {'user_id': 805550691, 'title': 'ленивое хачапури', 'structure': 'Ингредиенты (на 2 шт):\nЯйца - 1 шт.\nМолоко - 200 г\nМука - 160 г\nРазрыхлитель - 1 ч. л.\nСыр - 300 г\nСливочное масло - 20 г (смазать готовые)\nРастительное масло для жарки', 'receipt': '1. Смешать яйцо, молоко, разрыхлитель и натертый сыр.\n2. \ufeff\ufeff\ufeffСковороду смазать растительным маслом и разогреть.\n3. \ufeff\ufeff\ufeffВыложить тесто и распределить по сковороде. Жарить под закрытой крышкой на среднем огне (у меня 6) по\n5-7 минут с каждой стороны. Важно, чтобы тесто успело прожариться внутри, поэтому не делайте слишком высокую температуру.\n4. Готовые хачапури смазать сливочным маслом, пока они еще горячие.', 'image': 'AgACAgIAAxkBAAIEeWdDxRRT7Qx5gKglh-mRiNKz7L3SAAIU6DEbKUkhSgJEcZaItlfUAQADAgADbQADNgQ'}
2024-11-25 at 03:30 | INFO | Запись Post успешно добавлена.
2024-11-25 at 03:30 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:30 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:31 | INFO | Бот остановлен
2024-11-25 at 03:31 | INFO | Бот успешно запущен.
2024-11-25 at 03:31 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:31 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:32 | INFO | Бот остановлен
2024-11-25 at 03:32 | INFO | Бот успешно запущен.
2024-11-25 at 03:32 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:32 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:33 | INFO | Добавление записи Post с параметрами: {'user_id': 805550691, 'title': 'фунчоза с курицей', 'structure': 'Ингредиенты:\nболгарский перец - 1 шт. огурец - 1 шт. морковь - 1 шт.\nлук - 1/4 шт.\nкуриное филе - 1 шт. чеснок - 2 зубчика\nJ Coyc：\nТерияки - 50 гр.\nСоевый соус - 25 гр.\nШрырача (не обязательно) - 15 гр.\nВода - 100 гр.', 'receipt': '1 шаг - нарезать соломкой все продукты.\n2 шаг - обжарить куриную грудку на максимальном огне до золотистой корочки.\n3 шаг - сперва добавляем перец, затем морковь и лук, обжариваем буквально 2 минуты на огне чуть выше среднего.\n4 шаг - добавляем чеснок, перемешиваем и выключаем плиту.\n5 шаг - заливаем фунчозу кипятком на\n7 минут.\n6 шаг - отбрасываем через дуршлаг и добавляем к мясу, заливаем соус и перемешиваем. Добавляем огурцы.\n7 шаг - подаем с кинзой и кунжутом.', 'image': 'AgACAgIAAxkBAAIEjGdDxdz2sWE2xPWB-D4fjv8qSOuRAAIX6DEbKUkhSky_dmybjonKAQADAgADeAADNgQ'}
2024-11-25 at 03:33 | INFO | Запись Post успешно добавлена.
2024-11-25 at 03:33 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:33 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:34 | INFO | Бот остановлен
2024-11-25 at 03:34 | INFO | Бот успешно запущен.
2024-11-25 at 03:36 | INFO | Бот остановлен
2024-11-25 at 03:36 | INFO | Бот успешно запущен.
2024-11-25 at 03:36 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:36 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:44 | INFO | Бот остановлен
2024-11-25 at 03:44 | INFO | Бот успешно запущен.
2024-11-25 at 03:44 | INFO | Бот остановлен
2024-11-25 at 03:44 | INFO | Бот успешно запущен.
2024-11-25 at 03:45 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:45 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:45 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:45 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:47 | INFO | Бот остановлен
2024-11-25 at 03:48 | INFO | Бот успешно запущен.
2024-11-25 at 03:48 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:48 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:48 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:48 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:51 | INFO | Бот остановлен
2024-11-25 at 03:51 | INFO | Бот успешно запущен.
2024-11-25 at 03:51 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:51 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:52 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:52 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:52 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:52 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:52 | INFO | Бот остановлен
2024-11-25 at 03:52 | INFO | Бот успешно запущен.
2024-11-25 at 03:52 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:52 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:53 | INFO | Бот остановлен
2024-11-25 at 03:54 | INFO | Бот успешно запущен.
2024-11-25 at 03:54 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:54 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:54 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:54 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:54 | INFO | Бот остановлен
2024-11-25 at 03:54 | INFO | Бот успешно запущен.
2024-11-25 at 03:55 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:55 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:55 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:55 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:55 | INFO | Бот остановлен
2024-11-25 at 03:55 | INFO | Бот успешно запущен.
2024-11-25 at 03:55 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:55 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:55 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:55 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:57 | INFO | Бот остановлен
2024-11-25 at 03:57 | INFO | Бот успешно запущен.
2024-11-25 at 03:57 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:57 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:57 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:57 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:59 | INFO | Бот остановлен
2024-11-25 at 03:59 | INFO | Бот успешно запущен.
2024-11-25 at 03:59 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:59 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:59 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 03:59 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:00 | INFO | Бот остановлен
2024-11-25 at 04:00 | INFO | Бот успешно запущен.
2024-11-25 at 04:00 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:00 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:00 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:00 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:01 | INFO | Бот остановлен
2024-11-25 at 04:01 | INFO | Бот успешно запущен.
2024-11-25 at 04:01 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:01 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:01 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:01 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:04 | INFO | Бот остановлен
2024-11-25 at 04:04 | INFO | Бот успешно запущен.
2024-11-25 at 04:04 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:04 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:04 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:04 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:05 | INFO | Бот остановлен
2024-11-25 at 04:05 | INFO | Бот успешно запущен.
2024-11-25 at 04:05 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:05 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:05 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:05 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:06 | INFO | Бот остановлен
2024-11-25 at 04:06 | INFO | Бот успешно запущен.
2024-11-25 at 04:06 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:06 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:06 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:06 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:07 | INFO | Бот остановлен
2024-11-25 at 04:07 | INFO | Бот успешно запущен.
2024-11-25 at 04:08 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:08 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:08 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:08 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:08 | INFO | Бот остановлен
2024-11-25 at 04:08 | INFO | Бот успешно запущен.
2024-11-25 at 04:08 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:08 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:08 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:08 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:10 | INFO | Бот остановлен
2024-11-25 at 04:10 | INFO | Бот успешно запущен.
2024-11-25 at 04:10 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:10 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:10 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:10 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:14 | INFO | Бот остановлен
2024-11-25 at 04:14 | INFO | Бот успешно запущен.
2024-11-25 at 04:14 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:14 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:15 | INFO | Бот остановлен
2024-11-25 at 04:15 | INFO | Бот успешно запущен.
2024-11-25 at 04:15 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:15 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:17 | INFO | Бот остановлен
2024-11-25 at 04:17 | INFO | Бот успешно запущен.
2024-11-25 at 04:17 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:17 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:18 | INFO | Бот остановлен
2024-11-25 at 04:18 | INFO | Бот успешно запущен.
2024-11-25 at 04:18 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:18 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:18 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:18 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:18 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:18 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:20 | INFO | Бот остановлен
2024-11-25 at 04:20 | INFO | Бот успешно запущен.
2024-11-25 at 04:20 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:20 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:20 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:20 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:21 | INFO | Бот остановлен
2024-11-25 at 04:22 | INFO | Бот успешно запущен.
2024-11-25 at 04:22 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:22 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:22 | INFO | Бот остановлен
2024-11-25 at 04:22 | INFO | Бот успешно запущен.
2024-11-25 at 04:22 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:22 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:22 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:22 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:23 | INFO | Поиск Post с ID: 7
2024-11-25 at 04:23 | INFO | Запись с ID 7 найдена.
2024-11-25 at 04:23 | INFO | Удаление записи Post по фильтрам: {'id': 7}
2024-11-25 at 04:23 | INFO | Запись Post успешно удалена.
2024-11-25 at 04:23 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:23 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-11-25 at 04:23 | INFO | Бот остановлен
2024-12-04 at 17:12 | INFO | Бот успешно запущен.
2024-12-04 at 17:13 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-12-04 at 17:14 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-12-04 at 17:14 | INFO | Запись найдена по фильтрам: {'tg_id': 805550691}
2024-12-04 at 17:15 | INFO | Бот остановлен
2024-12-04 at 20:08 | INFO | Бот успешно запущен.
2024-12-04 at 20:08 | INFO | Поиск одной записи User по фильтрам: {'tg_id': 805550691}
2024-12-04 at 20:08 | ERROR | Ошибка при поиске записи по фильтрам {'tg_id': 805550691}: (sqlalchemy.dialects.postgresql.asyncpg.ProgrammingError) <class 'asyncpg.exceptions.UndefinedColumnError'>: column users.full_name does not exist
[SQL: SELECT users.tg_id, users.username, users.full_name, users.photo_url, users.auth_date, users.hash, users.created_at, users.updated_at 
FROM users 
WHERE users.tg_id = $1::INTEGER]
[parameters: (805550691,)]
(Background on this error at: https://sqlalche.me/e/20/f405)
2024-12-04 at 20:09 | INFO | Бот остановлен
